brand,model,kms,trim,doors,fuel_type,cylinders,body_type,seating_capacity,steering_side,regional_specs,vehicle_age,horsepower_mid,engine_cc_mid,kms_per_year,log_price,age_bucket,raw_price
Mercedes-Benz,G-Class,14000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,European Specs,2,549.5,3749.5,7000.0,13.54763241999736,2-3,764999
Mercedes-Benz,V-Class,0,V 300,4 door,Petrol,4,Van,7 Seater,Left Hand,GCC Specs,1,249.5,2249.5,0.0,13.303018546545276,0-1,599000
Mercedes-Benz,G-Class,18000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,European Specs,2,549.5,3749.5,9000.0,13.54763241999736,2-3,764999
Mercedes-Benz,S-Class,50000,S63 AMG 4Matic,2 door,Petrol,8,Coupe,4 Seater,Left Hand,American Specs,6,649.5,4000.0,8333.333333333334,11.695255355062796,4-6,120000
Mercedes-Benz,AMG,56877,GT 53,4 door,Petrol,6,Sports Car,5 Seater,Left Hand,GCC Specs,6,449.5,3249.5,9479.5,12.552682607043495,4-6,282851
Mercedes-Benz,S-Class,17078,S 500 4Matic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,2,449.5,2749.5,8539.0,13.304519920584283,2-3,599899
Mercedes-Benz,G-Class,110000,G 63 AMG,5+ doors,Petrol,8,Wagon,5 Seater,Left Hand,Japanese Specs,6,549.5,4000.0,18333.33333333333,12.971542813248435,4-6,429999
Mercedes-Benz,CLS-Class,302000,CLS 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,19,249.5,3249.5,15894.736842105263,9.741027444837728,10+,16999
Mercedes-Benz,G-Class,129489,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,9,549.5,4000.0,14387.666666666666,12.250094315624496,7-10,208999
Mercedes-Benz,C-Class,216745,C300,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,14,349.5,1749.5,15481.785714285714,10.12667110305036,10+,25000
Mercedes-Benz,E-Class,183000,E 320,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,22,249.5,3249.5,8318.181818181818,9.305741456739437,10+,11000
Mercedes-Benz,C-Class,42032,C200,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,249.5,1249.5,21016.0,12.128116509451258,2-3,185000
Mercedes-Benz,C-Class,138000,C 43 4Matic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,9,449.5,3249.5,15333.333333333334,11.050905878263569,7-10,63000
Mercedes-Benz,SL-Class,236197,SL 350,2 door,Petrol,8,Soft Top Convertible,2 Seater,Left Hand,American Specs,54,249.5,3249.5,4374.018518518518,10.933124826700707,10+,56000
Mercedes-Benz,C-Class,135000,C200,4 door,Petrol,4,Sedan,4 Seater,Left Hand,Japanese Specs,15,249.5,2249.5,9000.0,9.975854724662028,10+,21499
Mercedes-Benz,G-Class Brabus,62000,G 700,4 door,Petrol,8,SUV,5 Seater,Left Hand,European Specs,6,649.5,4000.0,10333.333333333334,13.159661088928445,4-6,519000
Mercedes-Benz,GLC,81000,GLC 300,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,7,249.5,2249.5,11571.42857142857,11.211833885608511,7-10,73999
Mercedes-Benz,CL-Class,79000,CL 550,2 door,Petrol,8,Coupe,4 Seater,Left Hand,Japanese Specs,19,449.5,2749.5,4157.894736842105,11.48247656671073,10+,96999
Mercedes-Benz,A-Class,184000,A 45 AMG 4MATIC,4 door,Petrol,4,Hatchback,5 Seater,Left Hand,GCC Specs,11,349.5,1749.5,16727.272727272728,10.819778284410283,10+,49999
Mercedes-Benz,S-Class,90000,S 550,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Other,10,449.5,3749.5,9000.0,11.251573687764475,7-10,76999
Mercedes-Benz,E-Class,127000,E 200,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,7,149.5,2249.5,18142.85714285714,11.289794413577894,7-10,80000
Mercedes-Benz,S-Class,77000,S 550,2 door,Petrol,8,Coupe,5 Seater,Left Hand,Japanese Specs,10,449.5,4000.0,7700.0,12.013706813470414,7-10,165000
Mercedes-Benz,A-Class,57828,A 200 AMG,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,1249.5,19276.0,11.774527900858468,2-3,129900
Mercedes-Benz,G-Class,18000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,European Specs,2,549.5,4000.0,9000.0,13.591117476312084,2-3,798999
Mercedes-Benz,A-Class,14900,A 200 Premium Plus,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,1,149.5,1249.5,14900.0,11.88380602959621,0-1,144900
Mercedes-Benz,GLC,5900,GLC 200 AMG,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,1,249.5,1749.5,5900.0,12.487488878546143,0-1,264999
Mercedes-Benz,S-Class,152000,S 550,4 door,Petrol,8,Sedan,4 Seater,Left Hand,Canadian Specs,10,449.5,4000.0,15200.0,11.429554725537322,7-10,92000
Mercedes-Benz,E-Class,42000,AMG E 63 S,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,9,649.5,4000.0,4666.666666666667,12.301387370778713,7-10,219999
Mercedes-Benz,GLB,17000,GLB 250,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,American Specs,3,249.5,2249.5,5666.666666666667,11.652696102959752,2-3,114999
Mercedes-Benz,C-Class,209000,C200,4 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,14,349.5,1749.5,14928.57142857143,10.239995502805316,10+,28000
Mercedes-Benz,G-Class,53300,G 63 AMG,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,Japanese Specs,7,549.5,4000.0,7614.285714285715,12.994532278619134,7-10,440000
Mercedes-Benz,C-Class,230000,AMG C63S,2 door,Petrol,8,Coupe,5 Seater,Left Hand,GCC Specs,9,549.5,4000.0,25555.555555555555,11.599112335481124,7-10,109000
Mercedes-Benz,GLE Coupe,9000,GLE 53 AMG 4Matic Plus,4 door,Petrol,6,Coupe,4 Seater,Left Hand,European Specs,2,349.5,3249.5,4500.0,12.866182555987908,2-3,386999
Mercedes-Benz,GLE-Class,66989,GLE 450 4Matic,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,6,349.5,3249.5,11164.833333333334,12.201065128819632,4-6,199000
Mercedes-Benz,C-Class,101000,C 300 AMG,4 door,Petrol,4,Sedan,5 Seater,Left Hand,Canadian Specs,10,249.5,2249.5,10100.0,11.141876276228,7-10,68999
Mercedes-Benz,S-Class,80000,S 500 4Matic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,European Specs,5,449.5,2749.5,16000.0,12.502470376049184,4-6,268999
Mercedes-Benz,CLK-Class,110000,CLK 63 AMG,2 door,Petrol,8,Soft Top Convertible,4 Seater,Left Hand,GCC Specs,18,549.5,4000.0,6111.111111111111,11.39640288460621,10+,89000
Mercedes-Benz,S-Class,261000,S 550,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,18,549.5,4000.0,14500.0,10.434145214930489,10+,34000
Mercedes-Benz,G-Class,58000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,3,549.5,4000.0,19333.33333333333,13.413540833877558,2-3,668999
Mercedes-Benz,E-Class,152000,E450 4Matic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Korean Specs,7,349.5,2749.5,21714.285714285717,11.561725152903833,7-10,104999
Mercedes-Benz,CLS-Class,53000,CLS 450 4Matic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,7,349.5,2749.5,7571.428571428572,11.884495917930655,7-10,145000
Mercedes-Benz,SL-Class,75000,SL 400,2 door,Petrol,6,Hard Top Convertible,2 Seater,Left Hand,GCC Specs,8,349.5,3249.5,9375.0,12.180759965737863,7-10,195000
Mercedes-Benz,GLE-Class,90000,GLE 350,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,5,349.5,2249.5,18000.0,11.759793355371237,4-6,127999
Mercedes-Benz,AMG,47650,AMG-GT S,2 door,Petrol,8,Coupe,2 Seater,Left Hand,Japanese Specs,8,549.5,4000.0,5956.25,12.59473402514672,7-10,294999
Mercedes-Benz,CLA,28812,CLA250,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,3,249.5,2249.5,9604.0,11.373674891823535,2-3,86999
Mercedes-Benz,E-Class,87000,E 300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,9,249.5,2249.5,9666.666666666666,11.326607934898927,7-10,83000
Mercedes-Benz,E-Class,97500,E400 4Matic,4 door,Petrol,6,Sedan,4 Seater,Left Hand,GCC Specs,11,249.5,3749.5,8863.636363636364,11.141876276228,10+,68999
Mercedes-Benz,E-Class,87000,E 300,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,14,249.5,3249.5,6214.285714285715,10.463131911491969,10+,35000
Mercedes-Benz,C-Class,43000,C63 S AMG,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,6,549.5,4000.0,7166.666666666667,12.278397958261774,4-6,215000
Mercedes-Benz,S-Class,6000,S 500,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,3,449.5,3249.5,2000.0,12.886643575525625,2-3,395000
Mercedes-Benz,S-Class,43000,S 450,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,8,349.5,3249.5,5375.0,11.884495917930655,7-10,145000
Mercedes-Benz,S-Class,9000,S 500 4Matic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,3,349.5,2749.5,3000.0,12.886643575525625,2-3,395000
Mercedes-Benz,S-Class,48000,S 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,14,349.5,2749.5,3428.5714285714284,11.002116507732016,10+,59999
Mercedes-Benz,S-Class,230000,S 500,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,12,449.5,4000.0,19166.666666666668,11.034905792929417,10+,62000
Mercedes-Benz,GLE Coupe,80000,GLE 53 AMG,4 door,Petrol,8,Wagon,5 Seater,Left Hand,GCC Specs,5,449.5,4000.0,16000.0,12.487488878546143,4-6,264999
Mercedes-Benz,CLK-Class,240000,CLK 200 Compressor,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,19,149.5,1749.5,12631.578947368422,9.472781556562168,10+,12999
Mercedes-Benz,GLE-Class,51274,GLE 350,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,2,249.5,2249.5,25637.0,12.095146671399466,2-3,178999
Mercedes-Benz,E-Class,94000,E 200,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,9,149.5,2249.5,10444.444444444443,11.48247656671073,7-10,96999
Mercedes-Benz,C-Class,14048,C43 AMG,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,3,349.5,2249.5,4682.666666666667,12.149507585033072,2-3,188999
Mercedes-Benz,SL-Class,143080,SL 400,2 door,Petrol,6,Hard Top Convertible,2 Seater,Left Hand,American Specs,10,449.5,3249.5,14308.0,11.156264806643742,7-10,70000
Mercedes-Benz,C-Class,25000,C43 AMG,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,7,349.5,3749.5,3571.428571428572,11.951186847493476,7-10,155000
Mercedes-Benz,S-Class,62000,S 400 h,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Japanese Specs,11,349.5,3749.5,5636.363636363636,11.60824473564232,10+,109999
Mercedes-Benz,G-Class,10,G 580,4 door,Electric,Unknown,SUV,5 Seater,Left Hand,Japanese Specs,1,549.5,,10.0,13.161586013632684,0-1,520000
Mercedes-Benz,G-Class,186000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,10,549.5,4000.0,18600.0,12.201065128819632,7-10,199000
Mercedes-Benz,V-Class,0,V 300,4 door,Petrol,4,Van,6 Seater,Left Hand,GCC Specs,0,249.5,1749.5,0.0,13.795308871054395,0-1,979999
Mercedes-Benz,GLE Coupe,17376,GLE 53 AMG 4Matic Plus,4 door,Petrol,6,Coupe,5 Seater,Left Hand,GCC Specs,2,449.5,3249.5,8688.0,12.921472880009723,2-3,408999
Mercedes-Benz,S-Class,49000,S 400 4Matic,4 door,Diesel,6,Sedan,5 Seater,Left Hand,Japanese Specs,5,349.5,3749.5,9800.0,12.560247968016562,4-6,284999
Mercedes-Benz,C-Class,25000,C450 4MATIC,4 door,Petrol,6,Wagon,5 Seater,Left Hand,Japanese Specs,10,349.5,3749.5,2500.0,11.652696102959752,7-10,114999
Mercedes-Benz,CLA,200000,CLA 45s 4MATIC+,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,11,449.5,2249.5,18181.81818181818,10.491301994830229,10+,35999
Mercedes-Benz,A-Class,136000,A 250,4 door,Petrol,4,Hatchback,5 Seater,Left Hand,GCC Specs,11,249.5,1749.5,12363.636363636364,10.32551474894327,10+,30499
Mercedes-Benz,GL-Class,71000,GL 500 4matic,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,13,449.5,4000.0,5461.538461538462,10.985309671896765,10+,59000
Mercedes-Benz,C-Class,40000,C300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,4,249.5,2249.5,10000.0,11.736077016252436,4-6,124999
Mercedes-Benz,Other,111,Other,2 door,Electric,8,Soft Top Convertible,2 Seater,Left Hand,European Specs,3,49.5,4000.0,37.0,12.449022745701502,2-3,255000
Mercedes-Benz,S-Class,195000,S 500,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,14,449.5,4000.0,13928.57142857143,11.51293546492023,10+,100000
Mercedes-Benz,C-Class,16804,C63 AMG,2 door,Petrol,6,Coupe,4 Seater,Left Hand,GCC Specs,13,549.5,4000.0,1292.6153846153843,13.52649559761195,10+,749000
Mercedes-Benz,S-Class,92900,S 550,2 door,Petrol,8,Coupe,5 Seater,Left Hand,Japanese Specs,11,449.5,4000.0,8445.454545454546,11.691080018519528,10+,119500
Mercedes-Benz,GLC Coupe,81000,GLC 63 AMG 4MATIC+,4 door,Petrol,8,Crossover,5 Seater,Left Hand,Canadian Specs,6,649.5,3249.5,13500.0,12.154784614286667,4-6,189999
Mercedes-Benz,SLK-Class,119000,SLK 350 Blueefficiency,2 door,Petrol,6,Coupe,2 Seater,Left Hand,Japanese Specs,14,349.5,3249.5,8500.0,10.714439990727769,10+,44999
Mercedes-Benz,G-Class,150000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,7,549.5,4000.0,21428.571428571428,12.871337193291367,7-10,389000
Mercedes-Benz,C-Class,240000,C200 Avantgarde,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,15,149.5,1749.5,16000.0,10.165890277802454,10+,25999
Mercedes-Benz,GLC,31000,GLC 200,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,3,149.5,2249.5,10333.333333333334,12.34148164933907,2-3,229000
Mercedes-Benz,CLA,62000,AMG CLA 35,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,5,349.5,2249.5,12400.0,12.037659911047468,4-6,169000
Mercedes-Benz,S-Class,122000,S 400,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,10,449.5,3249.5,12200.0,11.736077016252436,7-10,124999
Mercedes-Benz,E-Class,128000,E 350,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Korean Specs,16,249.5,3249.5,8000.0,10.199918739620156,10+,26899
Mercedes-Benz,CLA,177000,CLA250 4MATIC,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,11,449.5,2249.5,16090.90909090909,10.463131911491969,10+,35000
Mercedes-Benz,M-Class,160000,ML 500,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,20,449.5,4000.0,8000.0,9.29660980712836,10+,10900
Mercedes-Benz,CLA,44000,CLA250,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,6,249.5,2249.5,7333.333333333333,11.251573687764475,4-6,76999
Mercedes-Benz,CLA,0,CLA250,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,1,249.5,2249.5,0.0,12.254862809699606,0-1,209999
Mercedes-Benz,CLA,8000,CLA250,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,1,249.5,2249.5,8000.0,11.719947764402807,0-1,123000
Mercedes-Benz,G-Class,3027,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,European Specs,3,749.5,3749.5,1009.0,13.81451105863119,2-3,998999
Mercedes-Benz,G-Class,23000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,Japanese Specs,3,449.5,4000.0,7666.666666666667,13.369225017834632,2-3,639999
Mercedes-Benz,C-Class,137000,C250,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,11,149.5,1749.5,12454.545454545454,10.5713425658087,10+,39000
Mercedes-Benz,E-Class,204000,E 300,4 door,Petrol,6,Sedan,5 Seater,Left Hand,Korean Specs,16,249.5,3249.5,12750.0,10.021315031649332,10+,22500
Mercedes-Benz,A-Class,1000,A 200,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,1,149.5,1249.5,1000.0,11.91170829631447,0-1,149000
Mercedes-Benz,C-Class,109000,C63 AMG,3 door,Petrol,8,Coupe,5 Seater,Left Hand,GCC Specs,9,449.5,4000.0,12111.111111111111,11.918390573078392,7-10,149998
Mercedes-Benz,M-Class,241000,ML 350,4 door,Petrol,6,Crossover,5 Seater,Left Hand,GCC Specs,15,249.5,3249.5,16066.666666666666,10.463131911491969,10+,35000
Mercedes-Benz,E-Class,104000,E 300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,8,249.5,2249.5,13000.0,11.112462823634855,7-10,67000
Mercedes-Benz,A-Class,32000,A 220,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,6,149.5,2249.5,5333.333333333333,11.289794413577894,4-6,80000
Mercedes-Benz,G-Class,67000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,3,749.5,4000.0,22333.33333333333,13.527829818844936,2-3,749999
Mercedes-Benz,G-Class,45000,G 63 AMG,5+ doors,Petrol,8,Wagon,5 Seater,Left Hand,Japanese Specs,7,549.5,4000.0,6428.571428571428,13.02805489573287,7-10,455000
Mercedes-Benz,G-Class,69000,G 550,5+ doors,Petrol,8,Wagon,5 Seater,Left Hand,Japanese Specs,11,449.5,4000.0,6272.727272727273,12.144202560946876,10+,188000
Mercedes-Benz,S-Class,131000,S 65,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,14,449.5,749.5,9357.142857142857,10.691967639914864,10+,43999
Mercedes-Benz,E-Class,62000,E 63 AMG,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,14,549.5,4000.0,4428.571428571428,11.695255355062796,10+,120000
Mercedes-Benz,S-Class,178000,S 63 AMG,2 door,Petrol,8,Coupe,4 Seater,Left Hand,European Specs,10,549.5,4000.0,17800.0,11.842236406331557,7-10,139000
Mercedes-Benz,S-Class,159000,S 550,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,20,349.5,4000.0,7950.0,10.064798252418376,10+,23499
Mercedes-Benz,E-Class,85000,E 200,2 door,Petrol,4,Soft Top Convertible,4 Seater,Left Hand,GCC Specs,7,149.5,2249.5,12142.857142857143,11.81303746480054,7-10,135000
Mercedes-Benz,E-Class,128000,E400,2 door,Petrol,6,Coupe,4 Seater,Left Hand,American Specs,8,349.5,3249.5,16000.0,11.034905792929417,7-10,62000
Mercedes-Benz,M-Class,120000,ML 400,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,11,349.5,3249.5,10909.09090909091,10.703266939811954,10+,44499
Mercedes-Benz,EQS,260000,580 4Matic,4 door,Electric,Unknown,Sedan,5 Seater,Left Hand,GCC Specs,4,549.5,,65000.0,12.07254696717504,4-6,175000
Mercedes-Benz,S-Class,106000,S 580 4Matic,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,5,449.5,4000.0,21200.0,12.201065128819632,4-6,199000
Mercedes-Benz,G-Class,80000,G 500,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,5,449.5,4000.0,16000.0,13.161586013632684,4-6,520000
Mercedes-Benz,GLC,82000,GLC 300,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,6,249.5,1749.5,13666.666666666666,11.39640288460621,4-6,89000
Mercedes-Benz,G-Class,27000,G 63 AMG,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,European Specs,1,549.5,4000.0,27000.0,13.691081612088286,0-1,882999
Mercedes-Benz,S-Class,10000,S 500l,5+ doors,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,5,449.5,4000.0,2000.0,12.779875885354992,4-6,354999
Mercedes-Benz,GLC,14000,GLC 300 4MATIC,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,2,249.5,2249.5,7000.0,12.037659911047468,2-3,169000
Mercedes-Benz,E-Class,36000,E 350,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,4,249.5,2249.5,9000.0,11.884495917930655,4-6,145000
Mercedes-Benz,E-Class,65000,E 350,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,4,349.5,2249.5,16250.0,11.643962499267984,4-6,113999
Mercedes-Benz,E-Class,5500,E 300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,1,349.5,2249.5,5500.0,12.154779351142624,0-1,189999
Mercedes-Benz,GLC,69000,GLC 300,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,6,249.5,2249.5,11500.0,11.461642696843066,4-6,95000
Mercedes-Benz,A-Class,76000,A 220 4MATIC,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,5,249.5,1749.5,15200.0,11.141876276228,4-6,68999
Mercedes-Benz,C-Class,15000,C 300 AMG,4 door,Petrol,4,Sedan,4 Seater,Left Hand,American Specs,3,249.5,2249.5,5000.0,11.91170829631447,2-3,149000
Mercedes-Benz,C-Class,155000,C200,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,12,149.5,2249.5,12916.666666666666,10.568775236216991,10+,38899
Mercedes-Benz,C-Class,71000,C300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,6,249.5,1749.5,11833.333333333334,11.407576060361786,4-6,90000
Mercedes-Benz,C-Class,43000,C200 Coupe,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,4,149.5,2249.5,10750.0,12.037659911047468,4-6,169000
Mercedes-Benz,M-Class,257000,ML 350,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,15,349.5,3249.5,17133.333333333332,10.085850775128716,10+,23999
Mercedes-Benz,V-Class,67000,V 250,4 door,Petrol,4,Van,7 Seater,Left Hand,GCC Specs,3,249.5,2249.5,22333.33333333333,12.250089530946948,2-3,208998
Mercedes-Benz,Vito,300000,VITO-121,4 door,Diesel,4,Van,6 Seater,Left Hand,GCC Specs,11,149.5,1749.5,27272.727272727272,10.085850775128716,10+,23999
Mercedes-Benz,CLC,218000,180,2 door,Petrol,6,Sedan,4 Seater,Left Hand,GCC Specs,17,549.5,,12823.529411764706,9.798182590890704,10+,17999
Mercedes-Benz,GLS-Class,33000,GLS 580,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,Japanese Specs,5,349.5,3749.5,6600.0,12.608202196848836,4-6,299000
Mercedes-Benz,S-Class,205000,S 550,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,15,349.5,4000.0,13666.666666666666,10.118639253920785,10+,24799
Mercedes-Benz,GLC Coupe,130000,GLC 63 AMG 4MATIC+,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,5,549.5,3249.5,26000.0,12.100717685412471,4-6,180000
Mercedes-Benz,S-Class,126000,S 550,4 door,Petrol,8,Sedan,5 Seater,Left Hand,American Specs,9,449.5,4000.0,14000.0,11.461642696843066,7-10,95000
Mercedes-Benz,S-Class,213000,S 500,4 door,Petrol,Unknown,Sedan,4 Seater,Left Hand,GCC Specs,12,449.5,4000.0,17750.0,11.002116507732016,10+,59999
Mercedes-Benz,G-Class,6500,G 63 AMG,5+ doors,Petrol,8,Wagon,5 Seater,Left Hand,GCC Specs,1,549.5,4000.0,6500.0,13.81049902116535,0-1,995000
Mercedes-Benz,AMG,170000,GT 63 S 4MATIC+,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,7,849.5,4000.0,24285.714285714286,12.25486757159303,7-10,210000
Mercedes-Benz,CLA,10000,CLA250,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,249.5,2249.5,5000.0,12.154779351142624,2-3,189999
Mercedes-Benz,A-Class,188000,A 250 Sport,4 door,Petrol,4,Hatchback,5 Seater,Left Hand,GCC Specs,6,249.5,2249.5,31333.33333333333,11.156250521031495,4-6,69998
Mercedes-Benz,GLE-Class,900,GLE 450,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,1,349.5,3249.5,900.0,12.84792653170257,0-1,379999
Mercedes-Benz,C-Class,122000,C200 Coupe,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,8,249.5,1749.5,15250.0,11.225256725762891,7-10,74999
Mercedes-Benz,A-Class,23100,A 220 4MATIC,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,4,249.5,1749.5,5775.0,11.082157933374816,4-6,64999
Mercedes-Benz,GLE-Class,86600,GLE 450 4Matic,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,7,349.5,3249.5,12371.42857142857,12.128116509451258,7-10,185000
Mercedes-Benz,SL-Class,173000,SL 65 AMG,2 door,Petrol,12,Hard Top Convertible,2 Seater,Left Hand,American Specs,21,649.5,4000.0,8238.095238095239,11.736077016252436,10+,124999
Mercedes-Benz,EQE,2000,500 4MATIC,4 door,Electric,Unknown,SUV,5 Seater,Left Hand,GCC Specs,3,449.5,,666.6666666666666,12.449022745701502,2-3,255000
Mercedes-Benz,G-Class,154000,G 63 AMG,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,6,549.5,4000.0,25666.666666666668,12.971542813248435,4-6,429999
Mercedes-Benz,GLC,60500,GLC 300,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,8,149.5,2249.5,7562.5,11.127277689932466,7-10,67999
Mercedes-Benz,E-Class,122000,E 300,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,9,249.5,2249.5,13555.555555555557,11.652696102959752,7-10,114999
Mercedes-Benz,E-Class,190000,E 300,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,12,249.5,1749.5,15833.333333333334,10.62135173563291,10+,40999
Mercedes-Benz,CLS-Class,149000,CLS 350,5+ doors,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,6,249.5,2249.5,24833.33333333333,11.49273296168228,4-6,98000
Mercedes-Benz,GLS-Class,6100,GLS 580,4 door,Petrol,8,SUV,7 Seater,Left Hand,Japanese Specs,2,449.5,4000.0,3050.0,12.879019669789754,2-3,392000
Mercedes-Benz,G-Class Brabus,0,G 900 Rocket Edition,5+ doors,Petrol,8,SUV,4 Seater,Left Hand,Japanese Specs,2,649.5,4000.0,0.0,13.742940940397675,2-3,929999
Mercedes-Benz,GLC,14100,GLC200 4M AMG,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,3,249.5,2249.5,4700.0,12.337105293891872,2-3,228000
